Time (Hour),"Y(A1,A2)","SD(A1,A2)","Y(B1,B2)","SD(B1,B2)","Y(C1,C2)","SD(C1,C2)","Y(D1,D2)","SD(D1,D2)","Y(E1,E2)","SD(E1,E2)","Y(F1,F2)","SD(F1,F2)","Y(G1,G2)","SD(G1,G2)","Y(H1,H2)","SD(H1,H2)","Y(A3,A4)","SD(A3,A4)","Y(B3,B4)","SD(B3,B4)","Y(C3,C4)","SD(C3,C4)","Y(D3,D4)","SD(D3,D4)","Y(E3,E4)","SD(E3,E4)","Y(F3,F4)","SD(F3,F4)","Y(G3,G4)","SD(G3,G4)","Y(H3,H4)","SD(H3,H4)","Y(A5,A6)","SD(A5,A6)","Y(B5,B6)","SD(B5,B6)","Y(C5,C6)","SD(C5,C6)","Y(D5,D6)","SD(D5,D6)","Y(E5,E6)","SD(E5,E6)","Y(F5,F6)","SD(F5,F6)","Y(G5,G6)","SD(G5,G6)","Y(H5,H6)","SD(H5,H6)","Y(A7,A8)","SD(A7,A8)","Y(B7,B8)","SD(B7,B8)","Y(C7,C8)","SD(C7,C8)","Y(D7,D8)","SD(D7,D8)","Y(E7,E8)","SD(E7,E8)","Y(F7,F8)","SD(F7,F8)","Y(G7,G8)","SD(G7,G8)","Y(H7,H8)","SD(H7,H8)","Y(A9,A10)","SD(A9,A10)","Y(B9,B10)","SD(B9,B10)","Y(C9,C10)","SD(C9,C10)","Y(D9,D10)","SD(D9,D10)","Y(E9,E10)","SD(E9,E10)","Y(F9,F10)","SD(F9,F10)","Y(G9,G10)","SD(G9,G10)","Y(H9,H10)","SD(H9,H10)","Y(A11,A12)","SD(A11,A12)","Y(B11,B12)","SD(B11,B12)","Y(C11,C12)","SD(C11,C12)","Y(D11,D12)","SD(D11,D12)","Y(E11,E12)","SD(E11,E12)","Y(F11,F12)","SD(F11,F12)","Y(G11,G12)","SD(G11,G12)","Y(H11,H12)","SD(H11,H12)"
125.869167,4.45645,0.193676547,-0.03755,0.026516504,0.4643,0.13138044,1.22705,0.015909903,2.4817,0.369675425,0.713,0.216091832,-0.11785,0.008697413,5.4738,0.277751544,5.03535,0.050133871,-0.0615,0.009192388,0.4398,0.153017907,1.3089,0.118369675,3.25495,0.058477731,0.78225,0.233133106,-0.04985,0.005727565,5.69455,0.046174073,5.35245,0.080539462,-0.03095,0.019162594,0.5148,0.045820519,1.4122,0.001979899,2.93155,0.031607673,1.0193,0.208030815,-0.04415,0.004596194,5.859,0.128127749,6.17445,0.297338401,-0.0163,0.01357645,0.3436,0.051477374,1.16335,0.19919198,3.6145,0.195444314,1.2254,0.319753686,0.02475,0.051548084,5.4577,0.017819091,6.52325,0.019728279,-0.0374,0.005798276,0.2788,0.034082547,1.4058,0.149623795,3.3424,0.103520433,2.3884,0.10634886,0.47885,0.285883272,5.41,0.009899495,6.42185,0.194525076,-0.0112,0.00523259,0.316,0.010182338,1.53965,0.187312586,3.6631,0.01668772,3.0086,0.268700577,0.8714,0.40036386,5.34815,0.093550227
126.119444,4.45445,0.200606194,-0.037,0.026304372,0.4603,0.131521861,1.22865,0.01039447,2.4744,0.354967604,0.7114,0.218920259,-0.11735,0.008131728,5.47785,0.268629866,5.0274,0.061942554,-0.0631,0.008202439,0.44095,0.156058467,1.3038,0.12091526,3.2483,0.068589358,0.7819,0.237870721,-0.05105,0.005586144,5.69155,0.051972348,5.3583,0.084711392,-0.0319,0.01979899,0.5134,0.046244783,1.40425,0.004879037,2.94365,0.038961584,1.02545,0.213334116,-0.0434,0.004242641,5.85365,0.115894801,6.18785,0.306106526,-0.0173,0.014000714,0.342,0.049780317,1.16195,0.194525076,3.60035,0.166240804,1.23105,0.32222856,0.0249,0.052325902,5.4286,0.033092597,6.53695,0.022415285,-0.0382,0.006363961,0.2763,0.030971277,1.40255,0.143330545,3.341,0.099277792,2.38105,0.129188409,0.47845,0.285883272,5.4036,0.000989949,6.4276,0.193888679,-0.0112,0.004384062,0.3173,0.008202439,1.5401,0.184130606,3.66535,0.027789297,3.00425,0.292247233,0.87265,0.394919137,5.3425,0.109601551
126.369722,4.4532,0.182009285,-0.0362,0.026870058,0.45755,0.129612673,1.22985,0.010960155,2.4767,0.354826183,0.71185,0.220829448,-0.11745,0.007990307,5.48565,0.270326922,5.0236,0.051901638,-0.06165,0.0072832,0.4392,0.153442172,1.30305,0.119147493,3.25545,0.071064232,0.7776,0.234335187,-0.0507,0.006929646,5.6996,0.062225397,5.3548,0.091216775,-0.03235,0.019586858,0.51335,0.040941483,1.3961,0.005374012,2.96335,0.0218496,1.0259,0.211424928,-0.04545,0.005586144,5.85685,0.130178358,6.1981,0.311268405,-0.018,0.013152186,0.34265,0.052538034,1.16195,0.194525076,3.59155,0.14389623,1.23115,0.318268762,0.02475,0.051406663,5.4337,0.049780317,6.55345,0.015909903,-0.0379,0.00523259,0.27375,0.029627774,1.401,0.146795368,3.3418,0.09489373,2.38725,0.144744758,0.4771,0.283974083,5.39765,0.002757716,6.4475,0.197848477,-0.0111,0.003818377,0.31845,0.011950105,1.5483,0.180736493,3.6637,0.042002143,3.00415,0.296772716,0.87915,0.399586042,5.32355,0.112783532
126.619722,4.45305,0.171614816,-0.0379,0.026728636,0.4547,0.127703485,1.2262,0.008626703,2.4756,0.349735014,0.7137,0.218354574,-0.1185,0.008768124,5.4893,0.26063956,5.02155,0.044618438,-0.0637,0.007636753,0.43755,0.15224009,1.3028,0.110732922,3.26885,0.069225754,0.77685,0.236810061,-0.05105,0.004596194,5.68075,0.06880149,5.3519,0.075943268,-0.0319,0.018243355,0.51295,0.043345646,1.3921,0.000424264,2.9623,0.022768838,1.02415,0.209940003,-0.0446,0.00523259,5.85085,0.114339167,6.20145,0.307237896,-0.01795,0.010818734,0.3445,0.054305801,1.159,0.195585736,3.58915,0.137108005,1.2311,0.316500995,0.02495,0.052396612,5.44865,0.036274578,6.5701,0.012020815,-0.0391,0.005656854,0.2737,0.031678384,1.39705,0.147856028,3.3548,0.080610173,2.38675,0.154644253,0.48185,0.286873221,5.3828,0.014990664,6.46925,0.201030458,-0.012,0.003676955,0.3184,0.012445079,1.54715,0.172746187,3.6671,0.040870772,3.01315,0.28050926,0.88345,0.40043457,5.32765,0.122258762
126.87,4.4614,0.16164461,-0.03785,0.026233662,0.45565,0.131168308,1.22645,7.07107E-05,2.47875,0.350088567,0.71465,0.216303964,-0.119,0.009050967,5.50135,0.294792817,5.026,0.025880108,-0.0633,0.008626703,0.43555,0.15224009,1.2978,0.107480231,3.27955,0.077993878,0.77905,0.240487016,-0.05165,0.004879037,5.66255,0.07403408,5.36125,0.074316923,-0.0332,0.01979899,0.51275,0.038678741,1.39185,0.004313351,2.964,0.024324473,1.02945,0.209798582,-0.0446,0.006646804,5.83035,0.106278149,6.20225,0.317985919,-0.0187,0.012303658,0.3432,0.055861436,1.1543,0.18978746,3.60155,0.137249426,1.23245,0.317844498,0.02445,0.052255191,5.44035,0.0218496,6.5845,0.013717872,-0.0393,0.004525483,0.2729,0.031961227,1.3997,0.142694148,3.37665,0.062437529,2.38365,0.168503546,0.48405,0.287297485,5.35405,0.0218496,6.48095,0.212909852,-0.01205,0.00417193,0.3161,0.011172287,1.5525,0.172534055,3.6806,0.034931075,3.0276,0.259508189,0.89015,0.403262997,5.32425,0.122117341
127.12,4.4552,0.161220346,-0.038,0.025880108,0.4555,0.136895873,1.22495,0.005303301,2.47595,0.348815775,0.7169,0.221183001,-0.1198,0.01046518,5.4945,0.290055202,5.02825,0.026233662,-0.06365,0.007990307,0.4341,0.152593643,1.2975,0.104510382,3.2839,0.082024387,0.78445,0.244163972,-0.0507,0.00622254,5.64655,0.086337738,5.3565,0.072831998,-0.0335,0.019374726,0.51065,0.03542605,1.3939,0.001555635,2.96235,0.025385133,1.0339,0.204636702,-0.04565,0.006151829,5.8267,0.120490996,6.22135,0.318551605,-0.0186,0.011596551,0.3435,0.05317443,1.15555,0.184201316,3.6153,0.130107648,1.23505,0.315864599,0.02555,0.053386562,5.4362,0.03125412,6.59425,0.024536605,-0.0404,0.005515433,0.27355,0.032031937,1.39985,0.139512168,3.37955,0.053245141,2.3807,0.173382583,0.4869,0.289772359,5.3489,0.02291026,6.5024,0.207747972,-0.01305,0.005303301,0.31725,0.010253048,1.55485,0.170907709,3.69005,0.037688791,3.02935,0.249820826,0.89805,0.410192644,5.3022,0.119783889
127.370278,4.46055,0.164260905,-0.03875,0.025526555,0.45515,0.133996735,1.22245,0.012798633,2.4805,0.355109026,0.72,0.222880057,-0.12045,0.008273149,5.4846,0.271670425,5.01805,0.031466252,-0.0629,0.008768124,0.43105,0.151108719,1.29285,0.100904138,3.2883,0.081600123,0.7831,0.242679047,-0.05275,0.00417193,5.6386,0.063215346,5.3598,0.083155757,-0.0343,0.018526198,0.51005,0.031749094,1.3944,0.003535534,2.9699,0.047800418,1.03495,0.205273099,-0.0461,0.005374012,5.82135,0.104863936,6.2283,0.316500995,-0.0196,0.010748023,0.3428,0.053598694,1.1579,0.17833233,3.6209,0.154573542,1.23345,0.31699597,0.0248,0.054164379,5.42915,0.033446151,6.5998,0.021071782,-0.0405,0.005656854,0.27455,0.029486353,1.39995,0.146300393,3.3928,0.048083261,2.3741,0.163765931,0.49035,0.291681547,5.34595,0.001767767,6.50915,0.20018193,-0.01365,0.003889087,0.3164,0.007636753,1.55765,0.17939299,3.69915,0.027930718,3.03735,0.245436764,0.9029,0.414505995,5.2876,0.109318708
127.620556,4.4584,0.180029386,-0.0379,0.025880108,0.45895,0.136118055,1.22395,0.01562706,2.47895,0.351502781,0.72065,0.223657875,-0.1197,0.00834386,5.48845,0.282489159,5.0211,0.029132799,-0.065,0.009050967,0.43175,0.149270242,1.29205,0.103732565,3.2856,0.0834386,0.78655,0.245436764,-0.0524,0.004242641,5.6446,0.065195245,5.36145,0.084357839,-0.03505,0.019445436,0.512,0.03648671,1.39655,0.007848885,2.96625,0.038678741,1.03515,0.202727514,-0.0469,0.005374012,5.82055,0.102742615,6.23565,0.320672925,-0.01985,0.01251579,0.3414,0.057417071,1.15605,0.180665783,3.6279,0.16786715,1.2397,0.316076731,0.02485,0.051406663,5.42385,0.046174073,6.6087,0.024183052,-0.0408,0.005374012,0.2742,0.030122749,1.3982,0.146371104,3.40295,0.052679455,2.37805,0.159028315,0.49295,0.292530075,5.3606,0.007071068,6.53035,0.201878986,-0.0136,0.004949747,0.3174,0.007212489,1.562,0.17621101,3.7052,0.019940411,3.0377,0.250740065,0.9001,0.41082904,5.2796,0.118652518
127.870833,4.458,0.190353145,-0.03935,0.025385133,0.45525,0.139087904,1.2254,0.023758788,2.4786,0.35553329,0.718,0.219768788,-0.1201,0.010606602,5.48095,0.300449671,5.01925,0.036415999,-0.06415,0.009263099,0.4318,0.147926739,1.2926,0.096025101,3.286,0.09178246,0.78395,0.248406612,-0.05265,0.002899138,5.61035,0.086054895,5.35565,0.087469109,-0.03595,0.019162594,0.5114,0.036910974,1.39,0.001979899,2.9566,0.03125412,1.03645,0.200323351,-0.0473,0.004666905,5.81315,0.092560278,6.2434,0.310137034,-0.0202,0.013152186,0.3409,0.059821234,1.15495,0.180807204,3.6316,0.168008571,1.24235,0.311339116,0.0241,0.053740115,5.4242,0.061094026,6.6214,0.00523259,-0.0414,0.005939697,0.2735,0.030829856,1.3991,0.14495689,3.40335,0.06781154,2.37455,0.161432478,0.48945,0.288428856,5.37255,0.002333452,6.54515,0.198343452,-0.01335,0.004454773,0.317,0.006929646,1.56125,0.176705985,3.69535,0.030476302,3.0287,0.250881486,0.903,0.407010663,5.27335,0.116177644
128.121111,4.44315,0.201313301,-0.04015,0.024819448,0.4577,0.138875772,1.2224,0.016970563,2.4745,0.355391868,0.7174,0.221183001,-0.12035,0.009687363,5.4719,0.330218867,5.01955,0.036840263,-0.0655,0.010748023,0.4292,0.149482374,1.2882,0.095600837,3.28835,0.093125963,0.78405,0.246426713,-0.05305,0.005727565,5.62005,0.105571042,5.35755,0.094398755,-0.03615,0.017465537,0.5139,0.040587929,1.39145,0.000636396,2.96585,0.031466252,1.0319,0.20124259,-0.04805,0.005444722,5.8136,0.085701342,6.2417,0.301227489,-0.0194,0.011879394,0.34115,0.056639253,1.15275,0.179251569,3.6392,0.166311515,1.245,0.305611551,0.0229,0.054730065,5.4058,0.062649661,6.6309,0.004384062,-0.0412,0.005374012,0.27235,0.028779246,1.40045,0.149411663,3.39895,0.066255905,2.37125,0.164260905,0.4887,0.284539769,5.38105,0.018031223,6.55905,0.206545891,-0.01425,0.004030509,0.3165,0.007495332,1.55885,0.176847406,3.6977,0.024183052,3.0315,0.257952554,0.90425,0.406091424,5.26955,0.096237233
128.371389,4.4362,0.217081782,-0.04,0.026162951,0.46105,0.137532269,1.22265,0.013647161,2.47405,0.344855977,0.7189,0.22005163,-0.1218,0.010182338,5.4488,0.303631652,5.0226,0.041436457,-0.0656,0.009616652,0.4301,0.150472323,1.28575,0.101611244,3.2848,0.078630274,0.77825,0.243598286,-0.0542,0.001414214,5.624,0.084004286,5.3506,0.107055967,-0.03745,0.017465537,0.51525,0.041648589,1.38775,0.001202082,2.9712,0.029415642,1.0362,0.20435386,-0.04775,0.005586144,5.81395,0.071488496,6.2562,0.30759145,-0.0189,0.01145513,0.33995,0.061589001,1.14965,0.183352788,3.63975,0.160018265,1.24765,0.300873935,0.022,0.054164379,5.4146,0.060104076,6.65365,0.007000357,-0.0424,0.004525483,0.2706,0.029132799,1.4033,0.152735065,3.38645,0.059326259,2.35635,0.18773685,0.4882,0.285812561,5.35525,0.019304015,6.57295,0.208101526,-0.01415,0.005020458,0.3157,0.006788225,1.56355,0.174867507,3.6929,0.030122749,3.02895,0.27527667,0.90815,0.402273048,5.26585,0.091428907
128.621667,4.432,0.226557013,-0.04105,0.025526555,0.4576,0.13873435,1.2231,0.019940411,2.4722,0.336299985,0.72015,0.219839498,-0.1208,0.009050967,5.437,0.308722821,5.02285,0.032739044,-0.0662,0.011313708,0.43045,0.151108719,1.2847,0.095742258,3.28105,0.08761053,0.77595,0.245295342,-0.05435,0.003181981,5.64245,0.070215703,5.3429,0.110308658,-0.03825,0.017182695,0.5117,0.04270925,1.39025,0.005020458,2.97465,0.016475588,1.04185,0.213334116,-0.049,0.005798276,5.81135,0.086337738,6.26,0.307167186,-0.02085,0.011384419,0.3379,0.055720014,1.15035,0.180241519,3.6513,0.153159329,1.2438,0.303773073,0.0233,0.053315851,5.4263,0.049073211,6.66735,0.020293965,-0.0433,0.005656854,0.2696,0.030971277,1.4024,0.158391919,3.3881,0.056427121,2.3365,0.220758737,0.48895,0.288287435,5.36365,0.005727565,6.59415,0.20852579,-0.01385,0.002757716,0.3168,0.010748023,1.56485,0.1741604,3.6998,0.030547013,3.03595,0.27527667,0.9083,0.399798174,5.26695,0.096802918
128.871667,4.43135,0.240345595,-0.0413,0.023617366,0.45615,0.138239376,1.2212,0.026870058,2.46725,0.330148156,0.71975,0.219698077,-0.12005,0.009263099,5.42885,0.308369267,5.005,0.018667619,-0.0656,0.009616652,0.4289,0.152876486,1.27895,0.093125963,3.2816,0.100409163,0.77625,0.24190123,-0.05615,0.000212132,5.65175,0.035001786,5.34855,0.107550941,-0.0383,0.017111984,0.517,0.042426407,1.3895,0.008202439,2.9744,0.004949747,1.04485,0.211354217,-0.0478,0.004242641,5.7783,0.089943983,6.26635,0.306106526,-0.0217,0.012586501,0.3392,0.057841335,1.1508,0.177908066,3.6453,0.148492424,1.24225,0.302288149,0.0244,0.055012908,5.41455,0.030476302,6.67955,0.025526555,-0.04235,0.003464823,0.2703,0.032244069,1.40535,0.163129534,3.38825,0.061871843,2.34505,0.195515025,0.49015,0.293095761,5.35795,0.012374369,6.6053,0.22104158,-0.015,0.00311127,0.3158,0.012162237,1.5663,0.172958319,3.70705,0.036274578,3.04735,0.27838794,0.90815,0.398596093,5.24525,0.087327687
129.121389,4.4366,0.244093261,-0.04245,0.024253763,0.45545,0.137532269,1.22585,0.024819448,2.46915,0.337077803,0.7219,0.216657518,-0.12175,0.009545942,5.4144,0.311975512,5.0122,0.032951176,-0.06735,0.010535891,0.42815,0.150825876,1.2792,0.093762359,3.29415,0.10839947,0.7719,0.241689098,-0.05535,0.002192031,5.6532,0.004525483,5.3531,0.113985613,-0.0378,0.017536248,0.51535,0.043204224,1.3924,0.000565685,2.97675,0.005020458,1.04665,0.216728228,-0.0481,0.004101219,5.79625,0.131451151,6.27955,0.315581756,-0.02295,0.010535891,0.33725,0.056639253,1.1463,0.172534055,3.645,0.153159329,1.23835,0.304126627,0.02575,0.05522504,5.41565,0.023688077,6.69145,0.038254477,-0.0432,0.005091169,0.2693,0.03125412,1.40505,0.164826591,3.38595,0.05946768,2.4089,0.123460844,0.49655,0.295782767,5.3556,0.016263456,6.61255,0.226203459,-0.0142,0.003959798,0.3168,0.009899495,1.56605,0.176281721,3.70825,0.057770624,3.0682,0.282135606,0.90925,0.39831325,5.23025,0.094540177
129.371667,4.4396,0.234476609,-0.04185,0.024819448,0.4532,0.140997092,1.22595,0.021425335,2.47555,0.344714556,0.7205,0.216091832,-0.121,0.009758074,5.41525,0.295358503,5.0069,0.03125412,-0.0673,0.011313708,0.42675,0.151674405,1.2745,0.09588368,3.308,0.102247641,0.7698,0.240981991,-0.05425,0.001202082,5.6309,0.021071782,5.3593,0.102954747,-0.03765,0.015909903,0.51475,0.041790011,1.39185,0.003181981,2.97295,0.005020458,1.04425,0.217859599,-0.0484,0.005656854,5.79365,0.124945768,6.28035,0.32222856,-0.02165,0.011950105,0.3369,0.055012908,1.1396,0.175645324,3.65615,0.16892781,1.24445,0.313036172,0.0242,0.05529575,5.3862,0.031678384,6.71015,0.050982399,-0.04325,0.006151829,0.2701,0.029557063,1.40375,0.167513596,3.40075,0.067104434,2.42235,0.111935003,0.4954,0.293590736,5.34595,0.011808683,6.61875,0.229031886,-0.01375,0.003323402,0.31755,0.011242998,1.56765,0.179958676,3.70735,0.041790011,3.0714,0.283974083,0.9111,0.401353809,5.2231,0.099136371
129.621944,4.43875,0.237234325,-0.04155,0.025667976,0.45355,0.138805061,1.23045,0.025809398,2.4954,0.363452886,0.72025,0.214182644,-0.1219,0.00933381,5.41775,0.289277384,5.0132,0.030405592,-0.0678,0.009899495,0.4292,0.1542907,1.2737,0.091499617,3.3114,0.099419213,0.76935,0.236385797,-0.05635,0.00205061,5.6565,0.034648232,5.3678,0.088954033,-0.03895,0.018314066,0.51785,0.042638539,1.38935,0.00205061,2.968,0.010606602,1.04585,0.218142442,-0.05065,0.005727565,5.78125,0.111510739,6.2905,0.316642417,-0.02245,0.010960155,0.33785,0.058619152,1.13895,0.170342024,3.6619,0.191625938,1.2471,0.317066681,0.0229,0.053598694,5.3811,0.016263456,6.72465,0.049709607,-0.0435,0.004242641,0.2704,0.031112698,1.40805,0.167513596,3.4094,0.069720729,2.422,0.127279221,0.49765,0.296631295,5.3397,0.018950462,6.6279,0.239992042,-0.0143,0.001838478,0.317,0.012445079,1.5722,0.181160757,3.714,0.042850671,3.0758,0.298964747,0.9201,0.405313607,5.2215,0.100692006
129.871944,4.4364,0.239426356,-0.04295,0.025526555,0.45675,0.136542319,1.22575,0.017041273,2.5051,0.36910974,0.72275,0.213334116,-0.12295,0.009263099,5.41855,0.301722464,4.99965,0.035991735,-0.0688,0.009899495,0.42935,0.156199888,1.27025,0.08761053,3.32235,0.112359268,0.7697,0.236456508,-0.0569,0.002404163,5.6668,0.032102648,5.36555,0.086337738,-0.0413,0.016546299,0.5144,0.042426407,1.3872,0.002545584,2.9692,0.012586501,1.04925,0.217011071,-0.0508,0.005091169,5.79325,0.109955104,6.2992,0.317490945,-0.0228,0.011737973,0.33855,0.057629203,1.13895,0.166382226,3.6718,0.191060252,1.2482,0.320460793,0.023,0.051901638,5.38085,0.009545942,6.7461,0.048507525,-0.04485,0.004596194,0.27025,0.031607673,1.4077,0.16786715,3.4189,0.057699913,2.4156,0.138592929,0.4988,0.296277741,5.3436,0.035779603,6.6316,0.245507474,-0.01535,0.002474874,0.31855,0.012940054,1.5723,0.183282078,3.72505,0.048153972,3.0809,0.294722106,0.92605,0.408919852,5.2265,0.109884394
130.122222,4.4361,0.248053059,-0.04295,0.024253763,0.4569,0.141704199,1.22165,0.02298097,2.50325,0.366634866,0.72595,0.214889751,-0.12365,0.009970206,5.4233,0.309995613,4.9952,0.029981328,-0.06945,0.01039447,0.4278,0.157826234,1.2718,0.080185909,3.3321,0.106914545,0.76765,0.239355645,-0.0563,0.002969848,5.6727,0.021354625,5.376,0.097580736,-0.0402,0.015414928,0.51525,0.040941483,1.38435,7.07107E-05,2.97235,0.014354268,1.0507,0.218213153,-0.0502,0.004101219,5.7871,0.099984899,6.2953,0.311268405,-0.02355,0.010960155,0.33915,0.056497832,1.13245,0.158604051,3.6676,0.177342381,1.2498,0.317349523,0.0232,0.052325902,5.38395,0.033446151,6.75,0.045961941,-0.04265,0.005586144,0.27095,0.029769195,1.40685,0.16680649,3.4284,0.049356053,2.41515,0.140077853,0.4978,0.295994899,5.33895,0.027789297,6.6434,0.224435692,-0.015,0.002545584,0.31715,0.012091526,1.56855,0.180807204,3.73045,0.061447579,3.0931,0.288923831,0.93625,0.417687976,5.22935,0.079973777
130.3725,4.441,0.241547676,-0.0427,0.024607316,0.4582,0.137885822,1.222,0.028991378,2.5046,0.353129127,0.72345,0.212627009,-0.12375,0.009828784,5.4399,0.300096118,4.9891,0.031112698,-0.06865,0.011950105,0.42535,0.156199888,1.26535,0.082660783,3.3439,0.100409163,0.7733,0.240557727,-0.0564,0.00311127,5.66365,0.001626346,5.3733,0.086691291,-0.0407,0.016122035,0.51535,0.040800061,1.37715,0.006858936,2.98025,0.007566043,1.05265,0.226627723,-0.05155,0.004454773,5.7827,0.099277792,6.30805,0.322652824,-0.0245,0.011737973,0.33825,0.056214989,1.13155,0.16581654,3.6715,0.16164461,1.2516,0.31805663,0.02155,0.05211377,5.3809,0.037900923,6.763,0.0417193,-0.0433,0.004101219,0.27065,0.030759145,1.4112,0.169564206,3.43505,0.045325545,2.41875,0.15224009,0.5011,0.299106168,5.34075,0.031890516,6.64855,0.226062038,-0.015,0.002404163,0.31805,0.010818734,1.5691,0.179746544,3.7297,0.057275649,3.1025,0.275630223,0.9404,0.419880007,5.2167,0.085135656
130.6225,4.42845,0.240204174,-0.04335,0.025385133,0.4561,0.140714249,1.2249,0.031678384,2.5011,0.347048008,0.72385,0.211919902,-0.1231,0.010040916,5.4341,0.316642417,4.9942,0.035213918,-0.06945,0.010111627,0.42615,0.15846263,1.26685,0.086903423,3.3521,0.095459415,0.76885,0.239921331,-0.05655,0.003040559,5.63385,0.00205061,5.3653,0.079761645,-0.04155,0.01463711,0.5128,0.042992092,1.37825,0.009121677,2.98495,0.002333452,1.05425,0.226910566,-0.0504,0.005656854,5.7791,0.086832713,6.3166,0.31805663,-0.0244,0.013293607,0.336,0.057275649,1.12985,0.169210653,3.68415,0.165392276,1.251,0.320602215,0.0218,0.052891587,5.37765,0.033021887,6.7864,0.050346003,-0.04265,0.006010408,0.27005,0.030476302,1.40845,0.168220703,3.43355,0.046032651,2.42385,0.165957962,0.50395,0.301722464,5.3332,0.026304372,6.6579,0.21793031,-0.0154,0.003394113,0.31755,0.011242998,1.56905,0.183211367,3.7306,0.05105311,3.1099,0.268841998,0.9407,0.423132698,5.22265,0.087469109
130.872778,4.4219,0.223304321,-0.044,0.025597265,0.45505,0.139229325,1.22815,0.030900566,2.50195,0.349381461,0.7271,0.210717821,-0.12325,0.009687363,5.4214,0.289772359,4.99465,0.056214989,-0.07035,0.010818734,0.4232,0.155139228,1.2622,0.083862864,3.3561,0.099136371,0.771,0.243668997,-0.0573,0.004525483,5.63115,0.004454773,5.3619,0.093055252,-0.04105,0.014778532,0.51585,0.043628488,1.37645,0.011242998,2.99635,0.004879037,1.0568,0.232355288,-0.05165,0.005020458,5.7703,0.088529769,6.32895,0.300166829,-0.025,0.014142136,0.33745,0.057912045,1.13035,0.163412377,3.6792,0.17522106,1.2578,0.31805663,0.0209,0.053881537,5.37815,0.040234376,6.8043,0.042143564,-0.04385,0.006010408,0.26995,0.028496403,1.40645,0.164826591,3.44235,0.043911331,2.43335,0.165957962,0.50915,0.303985205,5.33535,0.024395184,6.6663,0.219627366,-0.01545,0.001767767,0.3188,0.010748023,1.56815,0.177130249,3.73335,0.034011836,3.11195,0.276125198,0.94965,0.424617622,5.2166,0.079478802
131.1225,4.42045,0.220405184,-0.0443,0.025597265,0.45615,0.141916331,1.2325,0.029981328,2.50435,0.348391511,0.72685,0.208808632,-0.1227,0.009616652,5.4174,0.306884343,4.99405,0.062154686,-0.0712,0.011030866,0.42235,0.159028315,1.26355,0.085772053,3.36185,0.110096526,0.77225,0.247699505,-0.0576,0.00311127,5.63545,0.003323402,5.3573,0.08867119,-0.04105,0.016899852,0.5175,0.044123463,1.37715,0.003323402,2.99325,0.005868986,1.0595,0.231648182,-0.05095,0.00516188,5.75865,0.083509311,6.34925,0.29408571,-0.0257,0.01145513,0.3391,0.056002857,1.1312,0.166594358,3.6751,0.173806847,1.26275,0.317985919,0.02055,0.052538034,5.37155,0.038820162,6.817,0.041153615,-0.04395,0.00516188,0.26965,0.029910617,1.4071,0.171685526,3.4485,0.043274935,2.44255,0.164685169,0.5109,0.306035815,5.3252,0.032385491,6.67635,0.213899801,-0.01575,0.001909188,0.3172,0.010323759,1.57045,0.18349421,3.7392,0.03648671,3.12095,0.289418806,0.95115,0.416273762,5.2043,0.074953319
131.3725,4.4229,0.229102597,-0.04585,0.024819448,0.45345,0.146158972,1.2282,0.028425693,2.509,0.358927402,0.7283,0.211142085,-0.1231,0.011030866,5.42025,0.281923474,4.9972,0.073114841,-0.07075,0.010535891,0.42395,0.16058395,1.2609,0.086832713,3.36715,0.111935003,0.778,0.251447171,-0.05865,0.003606245,5.6284,0.003394113,5.35955,0.080822305,-0.04165,0.015768481,0.51805,0.050416713,1.3792,0.004384062,2.9943,0.003252691,1.05925,0.222243661,-0.051,0.005091169,5.76475,0.082802204,6.35025,0.303702363,-0.02745,0.011667262,0.3385,0.056568542,1.13165,0.164685169,3.69345,0.179534412,1.26765,0.313601857,0.01995,0.05112382,5.36355,0.037405949,6.8348,0.04695189,-0.0441,0.005515433,0.2682,0.029839906,1.4098,0.167160043,3.4552,0.060952605,2.4431,0.177483802,0.51315,0.306955054,5.3283,0.043416356,6.6891,0.203788174,-0.0153,0.00311127,0.31685,0.012091526,1.5703,0.178190909,3.7422,0.043416356,3.12105,0.301863885,0.9522,0.414223152,5.1866,0.070003571
131.6225,4.43215,0.224364982,-0.0439,0.025880108,0.4574,0.143542677,1.2303,0.033941125,2.52005,0.364230703,0.7297,0.214960461,-0.12485,0.010111627,5.43625,0.276266619,4.9788,0.074246212,-0.0714,0.010323759,0.424,0.160230397,1.26125,0.083509311,3.3767,0.120349574,0.7781,0.257952554,-0.0585,0.003676955,5.6213,0.017536248,5.35355,0.08336789,-0.04095,0.01562706,0.5192,0.050204581,1.37475,0.005020458,2.9954,0.007353911,1.05795,0.217576757,-0.05115,0.005586144,5.78265,0.104156829,6.3591,0.306035815,-0.02655,0.010111627,0.33865,0.05522504,1.1272,0.158674762,3.688,0.167442886,1.27205,0.320672925,0.0212,0.051618795,5.36165,0.051972348,6.8388,0.054730065,-0.0446,0.00523259,0.26825,0.028213561,1.40805,0.166523647,3.45695,0.06470027,2.442,0.184130606,0.5128,0.305611551,5.33705,0.033163308,6.70065,0.204141728,-0.01545,0.002899138,0.316,0.010323759,1.57045,0.179110148,3.745,0.031536962,3.11655,0.304126627,0.9531,0.415071681,5.17265,0.078135299
